id,Exited_Prediction,Exited_Probability
271745,0,0.22
271746,0,0.02
271747,0,0.06
271748,0,0.46
271749,0,0.03
271750,0,0.21
271751,0,0.02
271752,0,0.36
271753,0,0.47
271754,0,0.21
271755,1,0.59
271756,0,0.09
271757,0,0.04
271758,0,0.08
271759,0,0.09
271760,0,0.08
271761,1,0.51
271762,0,0.09
271763,0,0.01
271764,0,0.23
271765,0,0.41
271766,1,0.53
271767,0,0.06
271768,0,0.07
271769,0,0.31
271770,0,0.17
271771,0,0.09
271772,0,0.22
271773,1,0.65
271774,0,0.4
271775,0,0.09
271776,0,0.26
271777,0,0.12
271778,0,0.17
271779,0,0.22
271780,0,0.1
271781,0,0.48
271782,0,0.34
271783,0,0.31
271784,0,0.06
271785,1,0.58
271786,0,0.43
271787,0,0.11
271788,0,0.02
271789,0,0.18
271790,0,0.06
271791,0,0.14
271792,0,0.3
271793,1,0.86
271794,0,0.19
271795,0,0.08
271796,0,0.15
271797,1,0.56
271798,0,0.1
271799,0,0.1
271800,0,0.11
271801,0,0.27
271802,0,0.39
271803,0,0.27
271804,0,0.25
271805,0,0.21
271806,0,0.05
271807,0,0.21
271808,0,0.08
271809,1,0.55
271810,0,0.34
271811,1,0.54
271812,0,0.02
271813,0,0.07
271814,0,0.21
271815,0,0.08
271816,0,0.17
271817,0,0.12
271818,0,0.11
271819,0,0.3
271820,0,0.04
271821,0,0.15
271822,0,0.43
271823,0,0.29
271824,0,0.17
271825,0,0.44
271826,0,0.06
271827,0,0.36
271828,0,0.0
271829,1,0.81
271830,0,0.11
271831,0,0.37
271832,0,0.34
271833,0,0.19
271834,0,0.34
271835,0,0.02
271836,0,0.06
271837,0,0.26
271838,0,0.1
271839,0,0.1
271840,0,0.02
271841,0,0.33
271842,0,0.04
271843,0,0.17
271844,0,0.31
271845,0,0.24
271846,1,0.56
271847,0,0.19
271848,0,0.32
271849,0,0.17
271850,0,0.02
271851,0,0.15
271852,0,0.04
271853,0,0.22
271854,0,0.37
271855,0,0.26
271856,0,0.18
271857,0,0.45
271858,0,0.12
271859,0,0.0
271860,0,0.14
271861,0,0.23
271862,0,0.15
271863,0,0.13
271864,0,0.04
271865,0,0.23
271866,0,0.05
271867,0,0.01
271868,0,0.1
271869,1,0.55
271870,0,0.42
271871,0,0.05
271872,0,0.04
271873,1,0.56
271874,1,0.72
271875,0,0.02
271876,0,0.23
271877,0,0.15
271878,0,0.29
271879,0,0.02
271880,0,0.29
271881,0,0.02
271882,0,0.03
271883,0,0.28
271884,0,0.01
271885,0,0.27
271886,0,0.04
271887,0,0.07
271888,0,0.04
271889,0,0.47
271890,0,0.22
271891,0,0.13
271892,0,0.31
271893,0,0.01
271894,0,0.13
271895,0,0.16
271896,0,0.41
271897,0,0.31
271898,0,0.03
271899,0,0.01
271900,0,0.39
271901,0,0.04
271902,0,0.46
271903,0,0.21
271904,0,0.42
271905,0,0.15
271906,0,0.09
271907,0,0.03
271908,1,0.74
271909,1,0.63
271910,0,0.0
271911,0,0.02
271912,0,0.01
271913,0,0.02
271914,0,0.28
271915,1,0.62
271916,1,0.61
271917,0,0.01
271918,0,0.18
271919,0,0.36
271920,0,0.03
271921,0,0.41
271922,0,0.21
271923,0,0.16
271924,0,0.28
271925,0,0.15
271926,0,0.33
271927,1,0.55
271928,0,0.02
271929,0,0.31
271930,0,0.29
271931,0,0.49
271932,0,0.09
271933,0,0.24
271934,0,0.33
271935,0,0.17
271936,0,0.26
271937,0,0.13
271938,0,0.1
271939,0,0.35
271940,0,0.38
271941,0,0.27
271942,0,0.14
271943,0,0.03
271944,0,0.14
271945,0,0.01
271946,0,0.01
271947,1,0.65
271948,0,0.34
271949,1,0.6
271950,0,0.37
271951,0,0.12
271952,0,0.01
271953,0,0.07
271954,0,0.25
271955,0,0.07
271956,0,0.13
271957,0,0.37
271958,0,0.04
271959,0,0.26
271960,0,0.33
271961,0,0.19
271962,0,0.07
271963,1,0.63
271964,0,0.02
271965,0,0.16
271966,1,0.75
271967,0,0.17
271968,0,0.17
271969,0,0.05
271970,1,0.62
271971,0,0.07
271972,0,0.1
271973,1,0.63
271974,0,0.34
271975,0,0.4
271976,0,0.4
271977,0,0.27
271978,0,0.21
271979,0,0.39
271980,0,0.22
271981,0,0.31
271982,0,0.43
271983,1,0.62
271984,0,0.14
271985,0,0.07
271986,0,0.25
271987,1,0.7
271988,0,0.35
271989,0,0.24
271990,0,0.23
271991,0,0.05
271992,0,0.29
271993,0,0.46
271994,0,0.12
271995,0,0.37
271996,0,0.33
271997,1,0.56
271998,0,0.22
271999,1,0.62
272000,0,0.0
272001,0,0.03
272002,0,0.23
272003,0,0.08
272004,0,0.47
272005,0,0.37
272006,1,0.52
272007,0,0.16
272008,0,0.25
272009,0,0.04
272010,0,0.12
272011,0,0.03
272012,0,0.03
272013,0,0.17
272014,0,0.21
272015,0,0.47
272016,1,0.71
272017,1,0.53
272018,0,0.27
272019,0,0.28
272020,0,0.2
272021,0,0.4
272022,0,0.2
272023,0,0.07
272024,1,0.68
272025,0,0.01
272026,0,0.16
272027,0,0.44
272028,0,0.45
272029,0,0.42
272030,0,0.03
272031,1,0.73
272032,1,0.57
272033,0,0.3
272034,0,0.29
272035,1,0.64
272036,1,0.66
272037,0,0.11
272038,0,0.22
272039,1,0.7
272040,0,0.07
272041,0,0.08
272042,0,0.12
272043,0,0.11
272044,0,0.05
272045,0,0.09
272046,0,0.1
272047,0,0.29
272048,0,0.06
272049,0,0.29
272050,0,0.36
272051,0,0.09
272052,1,0.87
272053,0,0.03
272054,0,0.28
272055,0,0.23
272056,0,0.12
272057,0,0.08
272058,0,0.27
272059,0,0.01
272060,0,0.07
272061,1,0.8
272062,0,0.24
272063,0,0.11
272064,0,0.2
272065,0,0.19
272066,0,0.36
272067,0,0.31
272068,0,0.17
272069,0,0.37
272070,0,0.28
272071,0,0.03
272072,0,0.23
272073,0,0.12
272074,0,0.09
272075,0,0.14
272076,0,0.01
272077,0,0.04
272078,0,0.02
272079,0,0.05
272080,0,0.01
272081,0,0.09
272082,0,0.36
272083,0,0.11
272084,1,0.59
272085,0,0.01
272086,0,0.24
272087,0,0.06
272088,0,0.06
272089,0,0.17
272090,0,0.46
272091,0,0.36
272092,0,0.3
272093,1,0.56
272094,0,0.21
272095,0,0.21
272096,1,0.7
272097,0,0.29
272098,0,0.26
272099,0,0.28
272100,0,0.21
272101,0,0.25
272102,1,0.59
272103,0,0.19
272104,1,0.53
272105,0,0.3
272106,0,0.19
272107,0,0.38
272108,0,0.01
272109,1,0.81
272110,0,0.04
272111,1,0.55
272112,0,0.43
272113,0,0.39
272114,0,0.19
272115,0,0.19
272116,1,0.54
272117,0,0.26
272118,0,0.04
272119,0,0.18
272120,0,0.37
272121,0,0.41
272122,0,0.09
272123,1,0.76
272124,0,0.12
272125,1,0.86
272126,0,0.47
272127,1,0.56
272128,1,0.84
272129,0,0.16
272130,1,0.73
272131,0,0.2
272132,1,0.51
272133,0,0.01
272134,0,0.26
272135,0,0.24
272136,0,0.03
272137,0,0.22
272138,0,0.06
272139,0,0.09
272140,0,0.03
272141,0,0.28
272142,1,0.58
272143,0,0.04
272144,0,0.09
272145,0,0.13
272146,0,0.29
272147,0,0.06
272148,0,0.23
272149,1,0.56
272150,0,0.01
272151,0,0.36
272152,0,0.23
272153,0,0.06
272154,0,0.15
272155,0,0.09
272156,0,0.22
272157,0,0.48
272158,0,0.06
272159,0,0.01
272160,1,0.54
272161,0,0.15
272162,0,0.13
272163,0,0.16
272164,0,0.14
272165,0,0.0
272166,0,0.19
272167,0,0.12
272168,0,0.2
272169,0,0.37
272170,0,0.07
272171,0,0.1
272172,0,0.29
272173,0,0.04
272174,0,0.04
272175,0,0.11
272176,0,0.08
272177,0,0.01
272178,0,0.38
272179,0,0.22
272180,0,0.26
272181,1,0.53
272182,1,0.57
272183,1,0.85
272184,0,0.2
272185,0,0.2
272186,0,0.05
272187,0,0.01
272188,0,0.18
272189,0,0.4
272190,0,0.12
272191,0,0.1
272192,0,0.0
272193,0,0.37
272194,0,0.18
272195,0,0.29
272196,0,0.5
272197,0,0.03
272198,0,0.32
272199,0,0.22
272200,0,0.49
272201,0,0.02
272202,0,0.15
272203,0,0.17
272204,1,0.52
272205,0,0.01
272206,0,0.14
272207,0,0.3
272208,0,0.0
272209,0,0.21
272210,0,0.2
272211,0,0.38
272212,0,0.13
272213,0,0.14
272214,0,0.2
272215,0,0.31
272216,0,0.04
272217,0,0.03
272218,0,0.33
272219,0,0.19
272220,0,0.39
272221,0,0.45
272222,0,0.09
272223,0,0.02
272224,0,0.08
272225,0,0.21
272226,0,0.21
272227,0,0.05
272228,0,0.12
272229,1,0.72
272230,0,0.04
272231,0,0.02
272232,0,0.12
272233,0,0.34
272234,0,0.05
272235,1,0.74
272236,1,0.59
272237,0,0.41
272238,0,0.23
272239,0,0.3
272240,0,0.04
272241,0,0.17
272242,0,0.04
272243,0,0.27
272244,1,0.6
272245,1,0.58
272246,0,0.13
272247,0,0.22
272248,1,0.71
272249,0,0.25
272250,0,0.36
272251,0,0.28
272252,0,0.1
272253,0,0.29
272254,0,0.47
272255,0,0.01
272256,0,0.36
272257,0,0.28
272258,0,0.05
272259,0,0.22
272260,1,0.75
272261,1,0.53
272262,0,0.46
272263,0,0.26
272264,0,0.45
272265,1,0.79
272266,0,0.34
272267,1,0.71
272268,0,0.32
272269,1,0.76
272270,0,0.26
272271,0,0.1
272272,0,0.01
272273,0,0.21
272274,0,0.33
272275,0,0.05
272276,0,0.02
272277,1,0.53
272278,1,0.57
272279,0,0.35
272280,1,0.54
272281,0,0.11
272282,0,0.3
272283,0,0.3
272284,0,0.09
272285,0,0.07
272286,0,0.25
272287,0,0.35
272288,0,0.16
272289,0,0.0
272290,0,0.4
272291,0,0.08
272292,0,0.17
272293,0,0.18
272294,0,0.27
272295,0,0.07
272296,0,0.09
272297,0,0.14
272298,1,0.71
272299,0,0.25
272300,0,0.32
272301,0,0.09
272302,1,0.67
272303,0,0.43
272304,0,0.35
272305,0,0.31
272306,0,0.06
272307,0,0.35
272308,0,0.05
272309,0,0.19
272310,0,0.18
272311,0,0.19
272312,1,0.53
272313,1,0.56
272314,1,0.61
272315,0,0.14
272316,0,0.05
272317,0,0.07
272318,1,0.81
272319,0,0.2
272320,0,0.38
272321,1,0.81
272322,0,0.15
272323,0,0.23
272324,0,0.04
272325,0,0.37
272326,1,0.62
272327,0,0.37
272328,0,0.36
272329,0,0.17
272330,0,0.33
272331,0,0.22
272332,0,0.31
272333,1,0.7
272334,0,0.13
272335,0,0.07
272336,0,0.38
272337,0,0.17
272338,0,0.2
272339,0,0.23
272340,0,0.14
272341,0,0.02
272342,0,0.02
272343,0,0.33
272344,0,0.39
272345,0,0.33
272346,0,0.01
272347,0,0.41
272348,0,0.44
272349,0,0.02
272350,0,0.46
272351,0,0.04
272352,1,0.61
272353,0,0.04
272354,0,0.28
272355,1,0.59
272356,0,0.24
272357,0,0.13
272358,0,0.35
272359,0,0.24
272360,0,0.19
272361,0,0.04
272362,0,0.2
272363,0,0.23
272364,0,0.24
272365,1,0.78
272366,0,0.11
272367,0,0.19
272368,0,0.05
272369,0,0.09
272370,0,0.42
272371,0,0.12
272372,0,0.21
272373,0,0.05
272374,0,0.23
272375,0,0.03
272376,0,0.17
272377,0,0.21
272378,0,0.08
272379,0,0.29
272380,0,0.01
272381,1,0.53
272382,0,0.3
272383,0,0.02
272384,0,0.45
272385,0,0.42
272386,1,0.63
272387,0,0.02
272388,0,0.14
272389,0,0.01
272390,1,0.66
272391,1,0.73
272392,1,0.62
272393,0,0.45
272394,0,0.26
272395,0,0.04
272396,0,0.14
272397,1,0.64
272398,0,0.32
272399,0,0.04
272400,0,0.31
272401,0,0.18
272402,0,0.12
272403,0,0.4
272404,0,0.01
272405,0,0.05
272406,0,0.02
272407,0,0.24
272408,0,0.27
272409,0,0.02
272410,0,0.2
272411,0,0.09
272412,0,0.0
272413,0,0.1
272414,0,0.1
272415,0,0.14
272416,1,0.81
272417,1,0.64
272418,1,0.61
272419,0,0.32
272420,0,0.05
272421,0,0.17
272422,0,0.14
272423,1,0.72
272424,0,0.1
272425,0,0.22
272426,0,0.13
272427,0,0.33
272428,0,0.34
272429,0,0.02
272430,0,0.43
272431,0,0.06
272432,0,0.26
272433,0,0.06
272434,0,0.06
272435,0,0.04
272436,0,0.39
272437,0,0.2
272438,0,0.15
272439,0,0.06
272440,0,0.24
272441,0,0.12
272442,0,0.32
272443,0,0.08
272444,0,0.43
272445,0,0.01
272446,0,0.37
272447,1,0.51
272448,0,0.07
272449,0,0.19
272450,0,0.05
272451,1,0.63
272452,0,0.05
272453,0,0.07
272454,0,0.2
272455,0,0.34
272456,0,0.28
272457,1,0.61
272458,0,0.32
272459,0,0.1
272460,0,0.06
272461,0,0.23
272462,0,0.46
272463,1,0.52
272464,0,0.11
272465,0,0.27
272466,0,0.27
272467,0,0.04
272468,0,0.09
272469,0,0.05
272470,0,0.12
272471,0,0.39
272472,0,0.02
272473,0,0.15
272474,0,0.05
272475,0,0.04
272476,0,0.01
272477,0,0.11
272478,0,0.09
272479,1,0.71
272480,0,0.05
272481,0,0.01
272482,0,0.08
272483,0,0.13
272484,1,0.64
272485,0,0.23
272486,0,0.5
272487,1,0.77
272488,0,0.06
272489,0,0.22
272490,0,0.02
272491,1,0.79
272492,0,0.42
272493,0,0.17
272494,0,0.21
272495,0,0.48
272496,0,0.47
272497,0,0.02
272498,0,0.08
272499,0,0.19
272500,0,0.17
272501,0,0.24
272502,0,0.09
272503,0,0.08
272504,0,0.01
272505,0,0.38
272506,0,0.1
272507,0,0.27
272508,0,0.29
272509,0,0.41
272510,1,0.85
272511,0,0.14
272512,0,0.11
272513,0,0.06
272514,0,0.14
272515,0,0.23
272516,0,0.06
272517,0,0.06
272518,0,0.44
272519,0,0.1
272520,0,0.05
272521,0,0.14
272522,0,0.14
272523,1,0.52
272524,0,0.16
272525,0,0.23
272526,0,0.2
272527,1,0.72
272528,0,0.03
272529,0,0.28
272530,0,0.46
272531,0,0.17
272532,1,0.7
272533,1,0.78
272534,0,0.25
272535,0,0.26
272536,0,0.27
272537,0,0.0
272538,0,0.46
272539,0,0.38
272540,0,0.37
272541,0,0.27
272542,1,0.78
272543,1,0.75
272544,0,0.21
272545,0,0.29
272546,0,0.19
272547,1,0.88
272548,0,0.04
272549,0,0.04
272550,0,0.09
272551,0,0.01
272552,0,0.47
272553,0,0.06
272554,0,0.11
272555,0,0.28
272556,0,0.0
272557,0,0.26
272558,0,0.09
272559,0,0.21
272560,0,0.01
272561,0,0.08
272562,0,0.07
272563,0,0.11
272564,0,0.12
272565,0,0.27
272566,0,0.38
272567,1,0.6
272568,0,0.41
272569,0,0.03
272570,1,0.57
272571,0,0.01
272572,0,0.1
272573,0,0.22
272574,0,0.16
272575,1,0.68
272576,1,0.76
272577,0,0.14
272578,0,0.0
272579,0,0.18
272580,0,0.26
272581,1,0.64
272582,0,0.33
272583,0,0.09
272584,0,0.04
272585,0,0.02
272586,0,0.46
272587,0,0.33
272588,0,0.44
272589,0,0.03
272590,0,0.07
272591,0,0.3
272592,1,0.65
272593,0,0.0
272594,0,0.12
272595,1,0.52
272596,0,0.0
272597,0,0.29
272598,0,0.09
272599,0,0.17
272600,1,0.63
272601,0,0.02
272602,0,0.27
272603,0,0.13
272604,1,0.72
272605,0,0.12
272606,1,0.56
272607,0,0.14
272608,0,0.07
272609,0,0.22
272610,0,0.02
272611,0,0.01
272612,0,0.09
272613,0,0.0
272614,1,0.66
272615,0,0.0
272616,0,0.28
272617,0,0.44
272618,0,0.1
272619,0,0.33
272620,0,0.19
272621,0,0.16
272622,0,0.41
272623,1,0.59
272624,0,0.08
272625,0,0.17
272626,1,0.51
272627,0,0.01
272628,0,0.16
272629,1,0.59
272630,1,0.84
272631,0,0.28
272632,0,0.4
272633,1,0.6
272634,0,0.27
272635,0,0.14
272636,0,0.01
272637,0,0.31
272638,0,0.18
272639,0,0.45
272640,0,0.04
272641,1,0.54
272642,0,0.16
272643,0,0.03
272644,0,0.18
272645,0,0.36
272646,0,0.33
272647,0,0.48
272648,0,0.48
272649,0,0.23
272650,0,0.41
272651,0,0.0
272652,0,0.14
272653,0,0.3
272654,1,0.56
272655,0,0.17
272656,0,0.05
272657,0,0.08
272658,0,0.1
272659,0,0.11
272660,0,0.47
272661,1,0.62
272662,0,0.05
272663,0,0.03
272664,0,0.25
272665,0,0.02
272666,0,0.16
272667,0,0.22
272668,0,0.4
272669,0,0.01
272670,0,0.03
272671,0,0.11
272672,0,0.03
272673,0,0.08
272674,0,0.22
272675,1,0.87
272676,0,0.4
272677,0,0.11
272678,0,0.09
272679,0,0.33
272680,0,0.03
272681,0,0.32
272682,0,0.05
272683,0,0.38
272684,0,0.14
272685,0,0.06
272686,0,0.03
272687,0,0.15
272688,0,0.23
272689,0,0.0
272690,0,0.04
272691,0,0.05
272692,1,0.51
272693,0,0.16
272694,1,0.51
272695,0,0.38
272696,0,0.01
272697,0,0.01
272698,0,0.05
272699,0,0.09
272700,1,0.57
272701,0,0.2
272702,0,0.26
272703,1,0.66
272704,1,0.92
272705,0,0.02
272706,0,0.23
272707,0,0.45
272708,0,0.23
272709,0,0.28
272710,1,0.7
272711,0,0.42
272712,0,0.06
272713,0,0.36
272714,0,0.02
272715,0,0.13
272716,0,0.18
272717,1,0.91
272718,0,0.21
272719,0,0.08
272720,0,0.1
272721,0,0.09
272722,0,0.09
272723,0,0.19
272724,0,0.15
272725,0,0.01
272726,0,0.05
272727,0,0.2
272728,0,0.29
272729,0,0.16
272730,0,0.12
272731,0,0.21
272732,0,0.21
272733,0,0.49
272734,0,0.09
272735,0,0.26
272736,0,0.21
272737,0,0.35
272738,0,0.03
272739,0,0.33
272740,0,0.01
272741,0,0.29
272742,0,0.24
272743,0,0.07
272744,0,0.07
272745,0,0.4
272746,0,0.04
272747,0,0.49
272748,0,0.22
272749,0,0.27
272750,0,0.0
272751,0,0.25
272752,1,0.52
272753,0,0.34
272754,0,0.21
272755,0,0.14
272756,0,0.21
272757,0,0.27
272758,1,0.82
272759,0,0.22
272760,1,0.68
272761,0,0.17
272762,1,0.58
272763,0,0.07
272764,0,0.13
272765,0,0.1
272766,0,0.0
272767,0,0.27
272768,0,0.2
272769,0,0.13
272770,0,0.21
272771,1,0.61
272772,0,0.3
272773,0,0.24
272774,0,0.14
272775,0,0.34
272776,0,0.01
272777,0,0.28
272778,0,0.21
272779,0,0.21
272780,0,0.29
272781,0,0.09
272782,0,0.09
272783,0,0.28
272784,0,0.25
272785,0,0.0
272786,0,0.13
272787,0,0.07
272788,0,0.05
272789,1,0.86
272790,0,0.43
272791,0,0.39
272792,0,0.04
272793,0,0.07
272794,0,0.31
272795,0,0.09
272796,0,0.16
272797,0,0.11
272798,0,0.01
272799,1,0.86
272800,0,0.22
272801,0,0.32
272802,0,0.25
272803,0,0.07
272804,1,0.65
272805,0,0.27
272806,0,0.04
272807,0,0.1
272808,0,0.3
272809,0,0.14
272810,0,0.27
272811,0,0.17
272812,0,0.27
272813,0,0.02
272814,0,0.09
272815,0,0.25
272816,0,0.06
272817,0,0.09
272818,0,0.06
272819,0,0.11
272820,0,0.01
272821,0,0.43
272822,0,0.16
272823,0,0.02
272824,0,0.19
272825,0,0.0
272826,0,0.32
272827,0,0.01
272828,0,0.1
272829,0,0.43
272830,0,0.45
272831,0,0.27
272832,0,0.08
272833,0,0.38
272834,1,0.65
272835,0,0.01
272836,0,0.22
272837,0,0.13
272838,0,0.05
272839,0,0.25
272840,0,0.29
272841,0,0.4
272842,0,0.4
272843,0,0.21
272844,0,0.25
272845,1,0.86
272846,0,0.32
272847,0,0.42
272848,0,0.19
272849,0,0.27
272850,0,0.02
272851,0,0.4
272852,1,0.6
272853,0,0.24
272854,0,0.13
272855,0,0.08
272856,0,0.06
272857,1,0.51
272858,0,0.13
272859,0,0.04
272860,0,0.21
272861,0,0.01
272862,0,0.03
272863,0,0.06
272864,0,0.14
272865,0,0.23
272866,0,0.04
272867,0,0.29
272868,0,0.14
272869,0,0.23
272870,0,0.14
272871,0,0.08
272872,0,0.07
272873,0,0.1
272874,0,0.33
272875,0,0.06
272876,0,0.01
272877,0,0.36
272878,0,0.12
272879,1,0.66
272880,0,0.45
272881,0,0.25
272882,0,0.0
272883,0,0.42
272884,0,0.02
272885,0,0.29
272886,1,0.74
272887,0,0.22
272888,0,0.43
272889,0,0.06
272890,0,0.4
272891,0,0.09
272892,1,0.65
272893,0,0.12
272894,0,0.07
272895,0,0.3
272896,0,0.05
272897,0,0.01
272898,0,0.48
272899,0,0.25
272900,0,0.22
272901,0,0.48
272902,0,0.04
272903,0,0.39
272904,0,0.26
272905,0,0.49
272906,0,0.21
272907,0,0.3
272908,0,0.19
272909,0,0.47
272910,0,0.0
272911,1,0.53
272912,0,0.26
272913,0,0.16
272914,0,0.25
272915,0,0.04
272916,0,0.2
272917,0,0.07
272918,0,0.3
272919,0,0.02
272920,0,0.07
272921,0,0.0
272922,0,0.14
272923,0,0.1
272924,0,0.21
272925,0,0.45
272926,1,0.64
272927,0,0.1
272928,0,0.01
272929,0,0.25
272930,0,0.3
272931,0,0.04
272932,1,0.91
272933,0,0.25
272934,1,0.7
272935,0,0.02
272936,1,0.63
272937,0,0.38
272938,0,0.35
272939,0,0.31
272940,1,0.93
272941,0,0.33
272942,0,0.13
272943,0,0.14
272944,0,0.47
272945,0,0.21
272946,0,0.04
272947,0,0.4
272948,0,0.16
272949,0,0.26
272950,0,0.03
272951,0,0.1
272952,1,0.82
272953,0,0.21
272954,1,0.54
272955,0,0.02
272956,0,0.05
272957,0,0.03
272958,0,0.04
272959,1,0.53
272960,0,0.45
272961,0,0.25
272962,0,0.01
272963,0,0.02
272964,0,0.25
272965,0,0.01
272966,1,0.66
272967,0,0.16
272968,0,0.41
272969,0,0.14
272970,0,0.21
272971,1,0.65
272972,0,0.26
272973,0,0.11
272974,0,0.03
272975,0,0.32
272976,0,0.29
272977,0,0.08
272978,0,0.09
272979,0,0.11
272980,0,0.01
272981,0,0.11
272982,0,0.35
272983,0,0.0
272984,0,0.07
272985,0,0.11
272986,0,0.02
272987,1,0.65
272988,0,0.01
272989,0,0.02
272990,0,0.24
272991,0,0.08
272992,0,0.09
272993,0,0.44
272994,0,0.19
272995,0,0.2
272996,0,0.03
272997,0,0.07
272998,0,0.02
272999,1,0.64
273000,1,0.82
273001,0,0.02
273002,0,0.13
273003,0,0.2
273004,0,0.04
273005,1,0.59
273006,0,0.24
273007,0,0.37
273008,0,0.14
273009,0,0.26
273010,0,0.15
273011,0,0.48
273012,0,0.26
273013,0,0.41
273014,0,0.14
273015,0,0.03
273016,0,0.12
273017,0,0.04
273018,0,0.26
273019,0,0.21
273020,1,0.69
273021,1,0.62
273022,0,0.13
273023,1,0.79
273024,0,0.18
273025,1,0.75
273026,0,0.04
273027,1,0.55
273028,0,0.03
273029,0,0.0
273030,0,0.41
273031,0,0.04
273032,0,0.12
273033,1,0.66
273034,0,0.01
273035,0,0.04
273036,0,0.16
273037,0,0.19
273038,1,0.59
273039,0,0.06
273040,0,0.25
273041,1,0.62
273042,1,0.67
273043,0,0.08
273044,0,0.32
273045,0,0.01
273046,0,0.1
273047,0,0.05
273048,0,0.04
273049,0,0.08
273050,0,0.24
273051,0,0.24
273052,0,0.42
273053,0,0.38
273054,0,0.0
273055,1,0.7
273056,0,0.22
273057,0,0.21
273058,0,0.19
273059,0,0.35
273060,0,0.03
273061,0,0.03
273062,0,0.12
273063,0,0.5
273064,0,0.44
273065,0,0.07
273066,0,0.29
273067,1,0.63
273068,0,0.02
273069,0,0.42
273070,0,0.29
273071,0,0.1
273072,0,0.02
273073,0,0.26
273074,0,0.02
273075,0,0.37
273076,0,0.07
273077,0,0.18
273078,0,0.33
273079,1,0.52
273080,1,0.8
273081,0,0.01
273082,0,0.28
273083,1,0.61
273084,0,0.11
273085,1,0.84
273086,0,0.16
273087,0,0.02
273088,0,0.33
273089,0,0.08
273090,0,0.06
273091,0,0.31
273092,0,0.2
273093,0,0.32
273094,0,0.07
273095,0,0.29
273096,0,0.31
273097,0,0.19
273098,0,0.42
273099,1,0.63
273100,0,0.25
273101,0,0.36
273102,0,0.03
273103,0,0.23
273104,0,0.3
273105,1,0.6
273106,0,0.1
273107,1,0.9
273108,0,0.16
273109,0,0.15
273110,0,0.14
273111,0,0.21
273112,0,0.22
273113,0,0.1
273114,1,0.61
273115,0,0.11
273116,0,0.27
273117,0,0.33
273118,0,0.29
273119,0,0.14
273120,0,0.33
273121,0,0.11
273122,1,0.64
273123,0,0.25
273124,0,0.17
273125,0,0.45
273126,1,0.76
273127,0,0.28
273128,0,0.06
273129,0,0.46
273130,0,0.04
273131,1,0.66
273132,0,0.04
273133,0,0.03
273134,0,0.47
273135,0,0.07
273136,0,0.47
273137,0,0.25
273138,0,0.19
273139,0,0.07
273140,0,0.35
273141,1,0.69
273142,0,0.16
273143,0,0.47
273144,0,0.17
273145,0,0.0
273146,0,0.33
273147,0,0.12
273148,0,0.11
273149,0,0.16
273150,0,0.19
273151,0,0.11
273152,0,0.27
273153,0,0.02
273154,0,0.18
273155,1,0.78
273156,1,0.51
273157,0,0.39
273158,0,0.41
273159,0,0.14
273160,0,0.24
273161,0,0.37
273162,0,0.02
273163,1,0.54
273164,0,0.02
273165,0,0.22
273166,1,0.52
273167,0,0.43
273168,0,0.22
273169,0,0.2
273170,0,0.31
273171,0,0.22
273172,1,0.51
273173,0,0.07
273174,0,0.31
273175,0,0.07
273176,0,0.15
273177,0,0.24
273178,0,0.3
273179,1,0.55
273180,0,0.25
273181,0,0.19
273182,0,0.03
273183,0,0.5
273184,0,0.19
273185,0,0.0
273186,1,0.61
273187,1,0.56
273188,0,0.36
273189,0,0.16
273190,1,0.73
273191,0,0.27
273192,0,0.18
273193,1,0.79
273194,0,0.1
273195,0,0.06
273196,0,0.34
273197,0,0.04
273198,0,0.01
273199,0,0.23
273200,0,0.24
273201,0,0.26
273202,0,0.41
273203,0,0.01
273204,1,0.52
273205,0,0.48
273206,0,0.43
273207,0,0.02
273208,1,0.94
273209,0,0.03
273210,0,0.09
273211,0,0.28
273212,0,0.11
273213,0,0.21
273214,0,0.27
273215,0,0.05
273216,0,0.02
273217,0,0.16
273218,0,0.06
273219,0,0.24
273220,0,0.11
273221,0,0.31
273222,0,0.17
273223,0,0.26
273224,0,0.45
273225,0,0.07
273226,0,0.5
273227,0,0.0
273228,0,0.1
273229,0,0.36
273230,0,0.16
273231,0,0.02
273232,0,0.17
273233,0,0.21
273234,0,0.13
273235,0,0.06
273236,0,0.07
273237,0,0.47
273238,0,0.18
273239,1,0.68
273240,0,0.1
273241,0,0.04
273242,0,0.01
273243,0,0.14
273244,0,0.04
273245,0,0.06
273246,0,0.14
273247,0,0.2
273248,0,0.05
273249,1,0.61
273250,1,0.64
273251,0,0.01
273252,0,0.04
273253,0,0.29
273254,0,0.03
273255,0,0.38
273256,0,0.31
273257,0,0.4
273258,1,0.7
273259,0,0.14
273260,0,0.24
273261,1,0.7
273262,0,0.26
273263,0,0.17
273264,0,0.49
273265,0,0.37
273266,0,0.42
273267,0,0.21
273268,0,0.22
273269,0,0.16
273270,0,0.0
273271,0,0.0
273272,0,0.18
273273,0,0.15
273274,0,0.29
273275,0,0.41
273276,0,0.06
273277,0,0.09
273278,0,0.18
273279,0,0.44
273280,1,0.66
273281,0,0.31
273282,0,0.14
273283,0,0.3
273284,0,0.2
273285,0,0.12
273286,0,0.07
273287,0,0.02
273288,1,0.55
273289,0,0.38
273290,1,0.51
273291,1,0.68
273292,0,0.42
273293,0,0.07
273294,0,0.28
273295,0,0.16
273296,0,0.26
273297,0,0.05
